EquipmentID,Timestamp,Temperature,Vibration,Pressure,OperationalLoad,Temperature_7d_avg,Vibration_7d_avg,Pressure_7d_avg,OperationalLoad_7d_avg,TimeSinceLastMaintenance,OperationalEfficiency,FailureFlag,PredictedFailure,FailureProbability,RecordID,MaintenanceDate,MaintenanceType,Description
Equip_011,10-02-2023 03:00,97.58550917,2.915169282,524.6586774,156.0926808,65.07467776,6.913986466,630.7564829,244.7270258,10,1.553150518,0,0,0.250945065,Record_0964,26-04-2024 12:00,Preventive,Routine check-up
Equip_012,10-02-2023 04:00,78.21049102,5.627115433,881.9656766,452.6065284,66.81788992,6.649981042,617.7317357,279.2287885,10,5.398609856,0,0,0.444367372,Record_0965,27-04-2024 00:00,Preventive,Routine check-up
Equip_012,10-02-2023 05:00,93.80830057,0.997309723,473.3631728,70.36624124,69.64318481,5.258073656,695.2152441,251.8671115,10,0.742216004,0,0,0.805161434,Record_0966,27-04-2024 12:00,Corrective,Routine check-up
Equip_004,10-02-2023 06:00,80.97696467,9.219556301,581.1936101,140.8188237,71.48995302,5.33060674,636.6325581,236.8536162,10,1.561244516,0,0,0.057899703,Record_0967,28-04-2024 00:00,Corrective,Routine check-up
Equip_016,10-02-2023 07:00,67.33735751,1.407704578,118.1754308,388.4211175,77.15672052,4.509793111,563.0856099,272.3534778,10,5.650167528,0,0,0.895829091,Record_0968,28-04-2024 12:00,Diagnostic,Routine check-up
Equip_004,10-02-2023 08:00,35.36186953,2.248968057,242.7382053,369.2200686,74.25353938,4.430022596,447.852047,263.7209731,10,9.816853128,0,0,0.312458623,Record_0969,29-04-2024 00:00,Preventive,Routine check-up
Equip_005,10-02-2023 09:00,73.33485215,5.581341581,677.5178572,180.1722622,76.76349551,4.053851436,482.3281332,260.1032014,10,2.28308353,0,0,0.178608229,Record_0970,29-04-2024 12:00,Emergency,Routine check-up
Equip_005,10-02-2023 10:00,69.87036528,7.640930002,745.279211,77.91119391,69.71117972,4.677134972,539.9664593,241.0090505,10,1.00515923,0,0,0.960807108,Record_0971,30-04-2024 00:00,Corrective,Routine check-up
Equip_008,10-02-2023 11:00,68.19753364,6.193513059,624.3408431,436.1351325,70.39766415,4.886633409,482.3316471,234.4733867,10,5.862736873,0,0,0.982689572,Record_0972,30-04-2024 12:00,Emergency,Routine check-up
Equip_010,10-02-2023 12:00,59.18286944,2.321339128,228.9790326,191.1639371,63.43100444,5.001284997,456.7725303,245.724018,10,3.108144005,0,0,0.838712696,Record_0973,01-05-2024 00:00,Preventive,Routine check-up
Equip_017,10-02-2023 13:00,62.29252832,0.009430425,500.8648857,138.0710367,62.38597862,3.534450193,435.637444,247.757792,10,2.216158842,0,1,0.683236738,Record_0974,01-05-2024 12:00,Preventive,Routine check-up
Equip_009,10-02-2023 14:00,46.75540217,7.571505803,419.5852897,282.2278201,60.14738488,4.532550649,478.4122083,241.2349362,10,5.194991407,0,1,0.430271404,Record_0975,02-05-2024 00:00,Corrective,Routine check-up
Equip_019,10-02-2023 15:00,61.54501541,9.852073259,546.0952096,459.6022397,61.68755315,5.421409773,519.0291251,252.4455665,10,6.437268637,0,0,0.639632389,Record_0976,02-05-2024 12:00,Corrective,Routine check-up
Equip_014,10-02-2023 16:00,35.80447245,8.099131203,883.2961311,69.59596003,58.48015956,5.987733779,567.8333477,241.5389623,10,1.58519926,0,0,0.577559468,Record_0977,03-05-2024 00:00,Diagnostic,Routine check-up
Equip_008,10-02-2023 17:00,84.41395179,4.602066182,798.2752948,394.6118396,58.30160201,5.477159683,581.2058673,288.3264609,10,4.433043048,0,0,0.234707418,Record_0978,03-05-2024 12:00,Emergency,Routine check-up
Equip_009,10-02-2023 18:00,34.86215638,9.037672614,175.5905513,307.6129526,55.46170012,5.766962056,489.8004119,261.212894,10,7.007156056,0,0,0.071831083,Record_0979,04-05-2024 00:00,Diagnostic,Routine check-up
Equip_011,10-02-2023 19:00,26.79730319,4.098476731,901.278278,241.4521024,50.37518779,6.104465041,594.5914509,262.4720199,10,7.815051216,0,0,0.483521895,Record_0980,04-05-2024 12:00,Diagnostic,Routine check-up
Equip_001,10-02-2023 20:00,54.89968211,5.249340842,524.590436,384.8361998,48.4891546,7.089272888,613.2934775,311.536183,10,6.398045737,0,0,0.740550598,Record_0981,05-05-2024 00:00,Emergency,Routine check-up
Equip_014,10-02-2023 21:00,72.66459516,4.771297674,769.4759304,484.620991,51.44436299,6.564423537,652.6357596,335.6936999,10,6.258350918,0,0,0.74401245,Record_0982,05-05-2024 12:00,Preventive,Routine check-up
Equip_005,10-02-2023 22:00,55.01734599,4.476238727,226.0353081,153.142795,53.00906043,5.923337936,619.4069112,300.434815,10,2.574106027,0,0,0.57179108,Record_0983,06-05-2024 00:00,Emergency,Routine check-up
Equip_014,10-02-2023 23:00,42.14033056,7.751907693,703.6475731,114.6413143,52.49798699,5.676750232,595.9253245,303.2010262,10,2.297778538,0,0,0.273396538,Record_0984,06-05-2024 12:00,Preventive,Routine check-up
Equip_004,11-02-2023 00:00,64.65369471,5.267689073,312.6934158,460.7967854,48.49399569,5.999081062,497.4791176,303.3104745,11,6.590212613,0,0,0.525267189,Record_0985,07-05-2024 00:00,Diagnostic,Routine check-up
Equip_001,11-02-2023 01:00,47.76018683,3.16717122,494.5428074,351.0288849,53.08160572,4.912882187,556.9863553,311.5010988,11,6.892736994,0,0,0.876649633,Record_0986,07-05-2024 12:00,Preventive,Routine check-up
Equip_019,11-02-2023 02:00,94.62941521,2.581581677,115.1765831,247.0937097,60.61232882,4.854897118,458.61728,308.4487595,11,2.541828781,0,0,0.381495479,Record_0987,08-05-2024 00:00,Preventive,Routine check-up
Equip_008,11-02-2023 03:00,93.81161117,0.37747317,236.4495741,307.9668066,68.18540531,3.97835541,403.4253811,302.9958681,11,3.269665575,0,0,0.007209794,Record_0988,08-05-2024 12:00,Preventive,Routine check-up
Equip_015,11-02-2023 04:00,60.1897456,5.831951619,182.8724438,385.5262573,65.71707047,4.050112388,304.7215718,292.8140068,11,5.839387256,0,0,0.601291048,Record_0989,09-05-2024 00:00,Emergency,Routine check-up
Equip_015,11-02-2023 05:00,46.23071952,2.299614154,315.7697556,397.8643544,62.98035942,4.029992439,330.7595677,325.8095056,11,8.198261258,0,0,0.571154071,Record_0990,09-05-2024 12:00,Preventive,Routine check-up
Equip_009,11-02-2023 06:00,78.97059312,1.48133922,190.016281,463.9523814,67.76933236,3.106006915,278.8376618,370.3029806,11,5.766827072,0,0,0.597090376,Record_0991,10-05-2024 00:00,Emergency,Routine check-up
Equip_009,11-02-2023 07:00,22.93703548,6.538299638,722.719024,242.079255,63.87718277,3.310741713,340.5841942,348.6819481,11,8.212943264,0,0,0.695627118,Record_0992,10-05-2024 12:00,Corrective,Routine check-up
Equip_010,11-02-2023 08:00,57.98152048,6.812092578,126.135912,182.0349095,63.06522455,3.623070963,272.2977477,310.1751286,11,2.809457613,0,0,0.268159837,Record_0993,11-05-2024 00:00,Corrective,Routine check-up
Equip_020,11-02-2023 09:00,46.90587154,7.521548923,655.9664506,337.8489201,56.40858607,4.490367408,339.3871814,323.8900773,11,6.207329268,0,0,0.57485451,Record_0994,11-05-2024 12:00,Diagnostic,Routine check-up
Equip_009,11-02-2023 10:00,93.64287081,5.035768963,226.6370477,237.0775547,58.93149869,4.962342724,344.3735577,318.9951388,11,2.40252151,0,0,0.580259479,Record_0995,12-05-2024 00:00,Diagnostic,Routine check-up
Equip_003,11-02-2023 11:00,20.96024218,8.940546052,950.6453115,317.5693043,52.67390296,5.322983119,444.8609671,315.2486776,11,10.62076698,0,0,0.820441753,Record_0996,12-05-2024 12:00,Emergency,Routine check-up
Equip_020,11-02-2023 12:00,64.22519006,9.363427534,939.7846658,238.9936093,54.3942273,6.674170211,531.282841,292.3917042,11,3.247698043,0,0,0.331357271,Record_0997,13-05-2024 00:00,Preventive,Routine check-up
Equip_011,11-02-2023 13:00,79.25308649,8.073709398,302.9527923,118.848104,55.2863142,7.478752064,560.4330116,236.5378484,11,1.360958029,0,0,0.359431597,Record_0998,13-05-2024 12:00,Preventive,Routine check-up
Equip_006,11-02-2023 14:00,58.801439,6.35593482,652.9791684,261.2420382,60.61948596,7.636751088,560.1961236,245.8770781,11,4.009400977,0,0,0.204622682,Record_0999,14-05-2024 00:00,Corrective,Routine check-up
Equip_002,11-02-2023 15:00,26.83224241,3.037209536,125.2047875,360.9130199,56.06413525,6.858035025,539.4943393,258.7106513,11,12.08301446,0,0,0.324272714,Record_1000,14-05-2024 12:00,Emergency,Routine check-up
Equip_007,11-02-2023 16:00,97.7969112,9.829449216,938.6096887,409.6777135,63.64335635,7.416469991,607.3548442,273.560631,11,3.806481162,0,0,0.435581947,Record_1001,01-01-2023 00:00,Corrective,Routine check-up
Equip_018,11-02-2023 17:00,61.44083451,2.741361672,570.6885774,271.9968246,60.23400181,6.951971224,626.8526758,286.6241254,11,4.237885905,0,0,0.360559069,Record_1002,01-01-2023 12:00,Preventive,Routine check-up
Equip_002,11-02-2023 18:00,69.13489955,2.02656922,138.9008363,124.3570506,64.9100534,5.923119371,526.4965368,248.8277366,11,1.7475335,0,0,0.321612112,Record_1003,02-01-2023 00:00,Emergency,Routine check-up
Equip_017,11-02-2023 19:00,38.92878262,4.421541138,408.2499937,236.6094693,60.94577648,5.133377413,459.2818795,249.0605577,11,5.458078484,0,0,0.413988394,Record_1004,02-01-2023 12:00,Preventive,Routine check-up
Equip_011,11-02-2023 20:00,58.67984681,0.568405707,169.1645157,403.832268,56.95587623,4.270177866,417.6494776,287.255993,11,6.815935506,0,0,0.620356548,Record_1005,03-01-2023 00:00,Emergency,Routine check-up
Equip_012,11-02-2023 21:00,54.33195936,9.784944647,453.6499954,235.7866718,56.75193172,4.761443775,392.49612,289.17128,11,3.677449425,0,0,0.182238059,Record_1006,03-01-2023 12:00,Corrective,Routine check-up
Equip_019,11-02-2023 22:00,25.99166736,5.884335564,702.9337079,363.4388571,56.46855661,5.003429979,465.230415,298.7412384,11,11.40164462,0,0,0.247234349,Record_1007,04-01-2023 00:00,Preventive,Routine check-up
Equip_007,11-02-2023 23:00,28.49282828,5.569520917,522.9009172,278.2461568,47.48475082,4.519014237,441.5420135,280.1939394,11,8.168730674,0,0,0.796477793,Record_1008,04-01-2023 12:00,Preventive,Routine check-up
Equip_020,12-02-2023 00:00,86.99780157,6.557962799,445.3499572,158.5504063,52.23393228,4.952220887,405.3574482,264.5073764,12,1.694715525,0,0,0.714565212,Record_1009,05-01-2023 00:00,Preventive,Routine check-up
Equip_006,12-02-2023 01:00,39.18559618,4.970236478,207.241341,408.2677286,45.70083302,5.489713325,398.2137367,288.5528746,12,9.246065674,0,0,0.492814569,Record_1010,05-01-2023 12:00,Emergency,Routine check-up
Equip_001,12-02-2023 02:00,35.59666172,0.320635171,320.4451411,87.89605433,47.9501402,5.00568196,416.3030119,286.4437945,12,2.44717899,0,0,0.035123593,Record_1011,06-01-2023 00:00,Emergency,Routine check-up
Equip_017,12-02-2023 03:00,60.3929161,6.123112888,190.128959,286.2006272,46.87393617,5.50653402,408.8666262,259.8223251,12,4.302731711,0,0,0.111300481,Record_1012,06-01-2023 12:00,Preventive,Routine check-up
Equip_011,12-02-2023 04:00,81.49977051,7.16173877,826.7488585,144.0009654,53.01933831,5.280412781,441.6040861,254.1117971,12,1.62416551,0,0,0.111771544,Record_1013,07-01-2023 00:00,Corrective,Routine check-up
Equip_018,12-02-2023 05:00,24.95572149,4.167490606,221.7158452,80.17953284,51.29086788,4.933479419,388.6831513,214.2939315,12,2.75311434,0,1,0.316434313,Record_1014,07-01-2023 12:00,Emergency,Routine check-up
Equip_017,12-02-2023 06:00,66.14463357,7.572955721,635.8360299,276.3202717,57.48160655,5.28708183,404.1569977,206.2064771,12,3.748362831,0,0,0.359147775,Record_1015,08-01-2023 00:00,Diagnostic,Routine check-up
Equip_007,12-02-2023 07:00,29.53683543,2.270012993,408.4663722,274.8029702,49.63217278,4.804827859,387.3550617,213.5458165,12,8.639742188,0,0,0.002879433,Record_1016,08-01-2023 12:00,Corrective,Routine check-up
Equip_017,12-02-2023 08:00,22.91688407,2.212765911,303.3805462,368.1054058,47.41873133,4.200274928,412.0608769,218.7359421,12,14.64825042,0,0,0.07376894,Record_1017,09-01-2023 00:00,Corrective,Routine check-up
Equip_020,12-02-2023 09:00,24.21951617,1.614169877,675.5215955,385.1378119,44.31188662,4.274990573,457.283453,255.9315241,12,14.90835691,0,0,0.686193393,Record_1018,09-01-2023 12:00,Corrective,Routine check-up
Equip_009,12-02-2023 10:00,86.73312866,3.719947598,511.3020784,377.5061699,47.58789736,4.222300799,519.8507224,266.4286374,12,4.173502832,0,0,0.458156866,Record_1019,10-01-2023 00:00,Emergency,Routine check-up
Equip_017,12-02-2023 11:00,29.43779869,8.470120354,460.1309206,234.3014298,40.80556254,4.311647522,439.6987334,278.8433907,12,6.180804321,0,0,0.418358072,Record_1020,10-01-2023 12:00,Preventive,Routine check-up
Equip_020,12-02-2023 12:00,23.61210915,8.279120621,633.5668044,334.2604043,39.97983957,4.856773675,502.5699445,322.6759222,12,10.48126418,0,0,0.462803319,Record_1021,11-01-2023 00:00,Preventive,Routine check-up
Equip_008,12-02-2023 13:00,55.03199097,3.82824208,542.1408656,309.6253592,37.74689747,4.215387424,521.6758356,318.3380036,12,5.260348849,0,0,0.116541545,Record_1022,11-01-2023 12:00,Diagnostic,Routine check-up
Equip_017,12-02-2023 14:00,87.51947776,5.89118736,373.1357877,239.7027903,46.36295152,4.696505921,497.21599,327.6670869,12,2.566118012,0,0,0.226691922,Record_1023,12-01-2023 00:00,Preventive,Routine check-up
Equip_007,12-02-2023 15:00,40.99267012,7.208163165,603.155159,318.7457124,48.58060678,5.484487232,529.7548806,308.7286781,12,6.612867261,0,0,0.381674735,Record_1024,12-01-2023 12:00,Diagnostic,Routine check-up
Equip_001,12-02-2023 16:00,53.7370094,2.412067746,702.5487189,476.2615445,52.94406263,5.774540123,558.2976767,328.1863042,12,8.482090334,0,0,0.026485902,Record_1025,13-01-2023 00:00,Diagnostic,Routine check-up
Equip_013,12-02-2023 17:00,23.19380261,1.681410859,124.0238427,136.8021847,43.16369648,5.360467255,505.306861,285.3234077,12,5.499538119,0,0,0.27234502,Record_1026,13-01-2023 12:00,Preventive,Routine check-up
Equip_019,12-02-2023 18:00,55.92628113,9.720959932,519.284556,457.5974431,48.27918533,5.602541287,488.1422369,331.906218,12,6.970551019,0,0,0.098684084,Record_1027,14-01-2023 00:00,Diagnostic,Routine check-up
Equip_019,12-02-2023 19:00,66.20904645,6.175573132,151.9149561,74.05498129,53.59974683,5.106761689,439.4302691,291.3831784,12,1.023076197,0,0,0.592737532,Record_1028,14-01-2023 12:00,Corrective,Routine check-up
Equip_017,12-02-2023 20:00,65.6725643,9.814157218,267.7648727,188.7751458,55.97215932,5.978371419,396.2951267,264.4075521,12,2.500772878,0,0,0.461792351,Record_1029,15-01-2023 00:00,Corrective,Routine check-up
Equip_013,12-02-2023 21:00,46.59413537,3.377559871,604.4578607,179.6653619,51.50100856,5.574506893,434.5379779,266.0151542,12,3.595342543,0,0,0.292461912,Record_1030,15-01-2023 12:00,Corrective,Routine check-up
Equip_016,12-02-2023 22:00,45.24265445,7.030317,879.5700237,331.8642985,50.73260566,5.813891746,475.739484,255.2324255,12,6.348678664,0,0,0.340033095,Record_1031,16-01-2023 00:00,Emergency,Routine check-up
Equip_008,12-02-2023 23:00,28.52988951,2.226036365,894.5251113,109.0512283,49.1567866,5.623783863,498.0861804,216.5601399,12,3.545698111,0,0,0.923107548,Record_1032,16-01-2023 12:00,Diagnostic,Routine check-up
Equip_019,13-02-2023 00:00,49.34386565,2.612001713,162.9496091,447.0564253,49.66540999,6.037714239,515.4582483,255.2447762,13,8.604541662,0,0,0.160270988,Record_1033,17-01-2023 00:00,Diagnostic,Routine check-up
Equip_018,13-02-2023 01:00,27.95957351,5.119021213,477.1945777,422.8481338,48.47987843,5.116906112,505.7657703,242.8773269,13,12.78313475,0,0,0.076498444,Record_1034,17-01-2023 12:00,Corrective,Routine check-up
Equip_001,13-02-2023 02:00,81.32767558,3.196181255,624.7058347,343.4296189,48.23165508,4.713343592,547.8971295,289.9653098,13,4.06310871,0,0,0.436412789,Record_1035,18-01-2023 00:00,Emergency,Routine check-up
Equip_014,13-02-2023 03:00,97.30194382,1.676215638,232.3629141,256.2862243,55.49283922,3.593129226,570.2234792,292.6175105,13,2.589320975,0,0,0.86845321,Record_1036,18-01-2023 12:00,Preventive,Routine check-up
Equip_019,13-02-2023 04:00,97.60595653,2.62880702,788.8889951,469.830219,59.95310014,3.4260249,574.4120443,343.5077605,13,4.687298122,0,0,0.226269386,Record_1037,19-01-2023 00:00,Corrective,Routine check-up
Equip_015,13-02-2023 05:00,89.20568795,0.357483945,769.8117326,423.8359496,68.31278894,2.672084024,573.4100704,357.3635064,13,4.732257028,0,0,0.827638205,Record_1038,19-01-2023 12:00,Emergency,Routine check-up
Equip_018,13-02-2023 06:00,68.06337195,7.044236215,913.0069123,274.6918166,71.22105374,3.383903724,580.9090663,382.0708564,13,3.657310136,0,0,0.570401085,Record_1039,20-01-2023 00:00,Preventive,Routine check-up
Equip_002,13-02-2023 07:00,76.06925578,4.921166571,107.6374109,365.8430095,77.30974877,3.367716125,556.5417281,373.1495488,13,4.51711448,0,0,0.601929738,Record_1040,20-01-2023 12:00,Emergency,Routine check-up
Equip_017,13-02-2023 08:00,42.81646421,0.942430664,295.0158196,305.1184785,77.78760485,3.028510553,515.121716,351.5324072,13,6.972719017,0,0,0.01021164,Record_1041,21-01-2023 00:00,Preventive,Routine check-up
Equip_018,13-02-2023 09:00,70.46163361,1.716939931,844.4680428,314.5740073,78.04130643,2.829761024,582.4424327,344.1467686,13,4.358274095,0,1,0.741686314,Record_1042,21-01-2023 12:00,Diagnostic,Routine check-up
Equip_006,13-02-2023 10:00,56.45196396,1.025345381,703.5220457,198.9392312,72.06822221,2.846914197,614.6636248,343.2034715,13,3.461178568,0,0,0.155708829,Record_1043,22-01-2023 00:00,Diagnostic,Routine check-up
Equip_019,13-02-2023 11:00,58.56138718,6.125928083,904.9508683,257.9380721,67.64189275,3.110092649,642.269074,313.8455336,13,3.987459845,0,0,0.620280241,Record_1044,22-01-2023 12:00,Emergency,Routine check-up
Equip_004,13-02-2023 12:00,80.62212483,0.942103636,151.4616891,85.15464386,65.22759165,3.123562056,563.8668617,263.100676,13,1.044019486,0,0,0.697187224,Record_1045,23-01-2023 00:00,Emergency,Routine check-up
Equip_001,13-02-2023 13:00,42.55346845,7.54282333,637.2675691,210.8069112,60.70960925,3.324909227,505.3191034,257.1877571,13,4.208034243,0,0,0.366938309,Record_1046,23-01-2023 12:00,Preventive,Routine check-up
Equip_008,13-02-2023 14:00,45.44316894,0.205109193,612.1419174,363.1228319,55.47572996,2.621976591,606.2179605,257.5392755,13,7.954798008,0,0,0.484541794,Record_1047,24-01-2023 00:00,Emergency,Routine check-up
Equip_007,13-02-2023 15:00,93.97134329,2.49375788,132.1069747,478.9472137,64.63910264,2.981265077,557.5539016,267.8095083,13,4.964979126,0,0,0.117075227,Record_1048,24-01-2023 12:00,Emergency,Routine check-up
Equip_003,13-02-2023 16:00,24.49794359,8.906666759,562.1698692,483.3788507,55.90852359,4.0532665,548.5288513,290.5721455,13,14.47042327,0,0,0.364850429,Record_1049,25-01-2023 00:00,Preventive,Routine check-up
Equip_010,13-02-2023 17:00,58.85074387,7.185313181,648.5682802,300.0752911,59.09980733,4.606354934,537.8955045,310.3181065,13,4.544112785,0,0,0.451623891,Record_1050,25-01-2023 12:00,Preventive,Routine check-up
Equip_010,13-02-2023 18:00,93.02406403,0.729683329,272.1638568,322.9800133,61.69831776,4.139411407,435.0222659,330.5764996,13,3.44498244,0,0,0.625710094,Record_1051,26-01-2023 00:00,Diagnostic,Routine check-up
Equip_019,13-02-2023 19:00,68.82904063,8.211261045,345.9966248,133.5745335,61.12088885,5.202819025,465.031131,319.3245593,13,1.733826719,0,0,0.887514451,Record_1052,26-01-2023 12:00,Corrective,Routine check-up
Equip_014,13-02-2023 20:00,63.71256594,4.930351215,676.3126117,362.8886486,64.43077069,4.835674723,465.5528494,353.5209348,13,5.286614609,0,0,0.297061158,Record_1053,27-01-2023 00:00,Emergency,Routine check-up
Equip_002,13-02-2023 21:00,39.97953434,8.467830272,521.4708528,81.7964567,62.7164222,5.952133041,446.8997402,316.1082855,13,1.688357197,0,0,0.272705523,Record_1054,27-01-2023 12:00,Preventive,Routine check-up
Equip_001,13-02-2023 22:00,47.46203913,6.007397745,872.2122918,178.1085586,57.27777104,6.445190674,551.0532364,276.0435747,13,3.331034868,0,0,0.571938425,Record_1055,28-01-2023 00:00,Diagnostic,Routine check-up
Equip_018,13-02-2023 23:00,88.16387326,6.81833032,408.1435894,350.7635063,64.71827658,5.855982582,550.6473545,249.563822,13,3.692939235,0,0,0.36926739,Record_1056,28-01-2023 12:00,Corrective,Routine check-up
Equip_007,14-02-2023 00:00,64.73745054,9.935015604,339.9936925,189.6395592,64.69686513,6.610915153,493.9638633,228.9949284,14,2.539618269,0,0,0.986176661,Record_1057,29-01-2023 00:00,Emergency,Routine check-up
Equip_008,14-02-2023 01:00,61.1793755,2.323355459,986.3793463,72.43109335,63.84619656,6.611108037,605.8616078,188.9302123,14,1.140598085,0,0,0.613196505,Record_1058,29-01-2023 12:00,Diagnostic,Routine check-up
Equip_001,14-02-2023 02:00,27.96637708,6.239455748,920.0221931,424.3416842,55.45178558,6.205268239,675.4963529,246.7737424,14,12.40553581,0,0,0.098404707,Record_1059,30-01-2023 00:00,Corrective,Routine check-up
Equip_003,14-02-2023 03:00,21.28225252,4.603213901,126.0934705,189.6485032,50.96397785,6.307277302,588.6117735,220.8739739,14,7.32644721,0,0,0.170563726,Record_1060,30-01-2023 12:00,Emergency,Routine check-up
Equip_008,14-02-2023 04:00,97.09481509,0.394519529,793.6557538,78.39735119,58.29958916,5.281896526,618.884713,217.9946988,14,0.804163363,0,0,0.128306846,Record_1061,31-01-2023 00:00,Diagnostic,Routine check-up
Equip_015,14-02-2023 05:00,50.15889338,0.144706415,199.3012964,83.65467403,59.33071433,4.32801022,532.0320638,207.2864037,14,1.662995777,0,0,0.183416594,Record_1062,31-01-2023 12:00,Emergency,Routine check-up
Equip_005,14-02-2023 06:00,68.25704497,1.192285778,124.7366753,163.2914595,54.2546331,3.650711926,513.8021903,162.8462774,14,2.351231577,0,1,0.461081004,Record_1063,01-02-2023 00:00,Corrective,Routine check-up
Equip_003,14-02-2023 07:00,26.37720585,6.490917405,346.3259644,130.1071762,50.40624356,3.059257233,507.9805469,165.75442,14,3.958460762,0,0,0.758750615,Record_1064,01-02-2023 12:00,Preventive,Routine check-up
Equip_019,14-02-2023 08:00,74.64914286,5.671630879,342.4112912,398.435053,51.82398275,3.453589381,418.9398599,205.1924833,14,4.960547994,0,0,0.041263138,Record_1065,02-02-2023 00:00,Diagnostic,Routine check-up
Equip_001,14-02-2023 09:00,94.6053367,5.534295612,837.3868861,194.757821,61.58235418,3.314246298,406.6389883,182.2107039,14,1.944862554,0,0,0.423492602,Record_1066,02-02-2023 12:00,Corrective,Routine check-up
Equip_015,14-02-2023 10:00,66.05322024,0.318567625,739.6005213,412.1131033,70.03564177,2.789430353,468.1443808,200.5938522,14,6.209160797,1,0,0.150290586,Record_1067,03-02-2023 00:00,Emergency,Routine check-up
Equip_008,14-02-2023 11:00,30.08922579,4.693029964,983.4484846,128.230699,57.14373702,3.249383335,496.813154,210.9729688,14,3.686670006,1,0,0.600392161,Record_1068,03-02-2023 12:00,Corrective,Routine check-up
Equip_002,14-02-2023 12:00,66.5377222,9.246228178,740.3616103,271.7956308,61.95721479,4.704296911,580.4426318,249.6808899,14,3.586453721,0,0,0.297149329,Record_1069,04-02-2023 00:00,Corrective,Routine check-up
Equip_003,14-02-2023 13:00,81.30777705,3.975918693,476.4299979,359.6167101,62.12417556,4.960389233,630.0361163,275.711252,14,4.216711142,0,0,0.068911267,Record_1070,04-02-2023 12:00,Preventive,Routine check-up
Equip_014,14-02-2023 14:00,52.51332293,6.249224698,729.0348949,343.3958842,65.69796734,5.249215547,675.310911,311.0325693,14,5.843788231,1,0,0.848668172,Record_1071,05-02-2023 00:00,Diagnostic,Routine check-up
Equip_014,14-02-2023 15:00,90.38701984,7.798186756,999.5131605,320.5082345,67.86791312,5.432399774,772.6782255,292.9393971,14,3.264323064,0,0,0.33004593,Record_1072,05-02-2023 12:00,Corrective,Routine check-up
Equip_011,14-02-2023 16:00,71.89463627,7.839252791,739.1276943,466.1697209,64.93554397,5.789904143,786.751549,324.8943589,14,5.846569462,0,0,0.293835467,Record_1073,06-02-2023 00:00,Preventive,Routine check-up
Equip_016,14-02-2023 17:00,91.93991346,5.192800824,785.5132204,152.8363165,68.66698503,6.343351583,782.6230882,292.7509846,14,1.573479312,0,0,0.904593857,Record_1074,06-02-2023 12:00,Preventive,Routine check-up
Equip_004,14-02-2023 18:00,69.8804249,8.579519454,944.5285137,272.173642,74.00596183,6.873347201,767.1926186,321.2359194,14,3.46895023,0,0,0.504825686,Record_1075,07-02-2023 00:00,Preventive,Routine check-up
Equip_020,14-02-2023 19:00,30.50303776,3.913780934,202.2861352,447.7966475,70.44513433,6.304402693,697.6924897,340.534865,14,13.01098313,0,0,0.123590084,Record_1076,07-02-2023 12:00,Emergency,Routine check-up
Equip_005,14-02-2023 20:00,44.77533689,8.886932148,734.3058641,85.05219452,62.74712966,6.991440137,723.9253189,305.9060694,14,1.584953377,0,0,0.448513494,Record_1077,08-02-2023 00:00,Preventive,Routine check-up
Equip_014,14-02-2023 21:00,36.14359586,2.402271664,865.7253622,75.14972071,61.54688451,6.222320607,756.3536856,250.412949,14,1.949618092,0,0,0.360835512,Record_1078,08-02-2023 12:00,Preventive,Routine check-up
Equip_016,14-02-2023 22:00,92.70611982,2.80216407,958.9407402,154.9860294,61.66983171,5.554988251,730.1891682,233.7002012,14,1.622749599,0,0,0.089463636,Record_1079,09-02-2023 00:00,Preventive,Routine check-up
Equip_018,14-02-2023 23:00,80.83200538,0.531206242,289.8723607,334.8595488,64.83144838,4.794155362,699.1306275,226.2567298,14,4.115613704,0,0,0.598338763,Record_1080,09-02-2023 12:00,Preventive,Routine check-up
Equip_007,15-02-2023 00:00,74.11186951,7.955818365,553.536107,166.9458319,59.86490705,4.93191281,639.5028752,210.3520227,15,2.034245587,0,0,0.340188679,Record_1081,10-02-2023 00:00,Diagnostic,Routine check-up
Equip_010,15-02-2023 01:00,44.07730557,4.170552362,712.4993629,135.6079477,59.35550154,4.190722002,629.5010104,200.4388752,15,2.810652193,0,0,0.750637523,Record_1082,10-02-2023 12:00,Diagnostic,Routine check-up
Equip_007,15-02-2023 02:00,34.72358176,2.291166139,322.7209566,256.4610419,56.87776228,3.974100105,640.3429195,169.6537782,15,6.92861782,0,0,0.290940904,Record_1083,11-02-2023 00:00,Preventive,Routine check-up
Equip_001,15-02-2023 03:00,80.51608704,2.317902776,640.4255769,326.1191309,62.78161873,3.320352436,621.4517729,210.0854054,15,3.93702068,0,0,0.416219513,Record_1084,11-02-2023 12:00,Corrective,Routine check-up
Equip_019,15-02-2023 04:00,57.93263567,9.013999412,331.8209042,161.8509682,65.21303002,4.257549326,561.4512882,212.7916699,15,2.417611699,0,0,0.874436097,Record_1085,12-02-2023 00:00,Emergency,Routine check-up
Equip_016,15-02-2023 05:00,38.06316417,8.339166005,400.1113185,185.311034,57.7548845,4.898418237,450.6991825,226.9453643,15,3.993571731,0,0,0.055038841,Record_1086,12-02-2023 12:00,Corrective,Routine check-up
